,Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Lat,Long,Australia,France,India,Italy,Japan,Philippines,Portugal,Scotland,South Africa,Spain,Thailand,Turkey,Wind speed at 50,Wind speed at 100,Wind speed at 200
96,119.13753998181818,22.216644425454547,7.254177498545453,3.9599667437272728,7.381765751909089,8.703581968363636,1.2939834291545451,2.6488224299090906,0.5911880176363637,55.57619758454546,-4.1378080640000015,0,0,0,0,0,0,0,1,0,0,0,0,6.224839090909091,7.822315454545453,9.275463636363636
97,46.1065935825,18.353515566666672,1.9910308193333333,0.6166317145833333,6.3498335440833324,0.3591181532333333,4.16557551425,2.562481431,0.7705019346166667,56.24748317333334,-3.6568584710833343,0,0,0,0,0,0,0,1,0,0,0,0,7.143248333333332,8.320500833333334,9.482700833333332
98,366.55161451666675,14.745246783333334,3.4403755858333334,2.0507339656666668,0.8843688439999999,40.16598950666667,4.741815654833334,2.4383919183333336,1.4700245614999998,48.93663828166667,6.582388583166666,0,1,0,0,0,0,0,0,0,0,0,0,5.448384999999999,6.658988333333332,7.589433333333332
99,19.735613812,24.4937970976,5.226306184879999,0.9575503933839998,4.57140693244,9.29688620796,8.44564515912,1.876804044708,7.218228339560003,37.14711656360001,-8.806544365799999,0,0,0,0,0,0,1,0,0,0,0,0,6.086110399999997,6.714559599999999,7.117547999999998
100,190.09230561714284,5.657140588099997,3.694802555271429,0.6584930262175714,5.699750205600001,10.265449913314283,5.091938281771428,1.1277700007600004,0.5902730220742859,42.67169374057143,-8.966163798771428,0,0,0,0,0,0,0,0,0,1,0,0,6.924616285714282,7.576248,8.45204442857143
101,134.50981594736842,7.345692555736841,9.577135356578944,1.1183099765263158,2.8926622683157883,7.346074165210527,5.92618856726316,1.6427110923105266,30.331390848947358,41.17657267263159,0.4951514281105263,0,0,0,0,0,0,0,0,0,1,0,0,7.328111052631582,8.19517789473684,8.810696315789475
102,115.16481366666666,33.6882963,0.8395375184333332,5.3699977875,1.6532489195,31.50612080166667,29.88672017833333,2.3469736735000004,0.9902260742166668,50.22547355,2.3180588805,0,1,0,0,0,0,0,0,0,0,0,0,5.932311666666666,7.209910000000002,8.355514999999999
103,167.091397275,24.782611745,6.302483670875,8.8804024935,2.026946152125,21.10368187875,25.74479639,1.106424701825,4.000576610375,41.3836484975,14.8093741425,0,0,0,1,0,0,0,0,0,0,0,0,3.2947175000000004,3.60866,3.879643750000001
105,46.156016238,36.209448836,3.3185426232000004,0.54042688764,3.1610919806,3.962304875,4.4227542058,3.457503516,2.608655792,49.294904288000005,-1.6249134175999995,0,1,0,0,0,0,0,0,0,0,0,0,6.091206,7.163869999999999,7.99697
106,347.469654375,30.34712878,4.62565614325,2.69341334475,3.427424203,23.53466369,35.4907927825,1.53897331225,1.9999745885,48.5528044075,5.423336202250002,0,1,0,0,0,0,0,0,0,0,0,0,5.5976300000000005,6.7961149999999995,7.7790075
107,69.2711832185,11.6769949085,3.3068438154,15.355652707500004,3.98014218875,23.503836665999998,7.146871689349997,2.668855636299999,6.5939234117000005,40.90286066899999,16.018780690499998,0,0,0,1,0,0,0,0,0,0,0,0,3.7930995,4.0039725,4.383406999999999
108,315.07944035,8.782957534833331,3.3094168236666666,4.1071614525,2.3034198425,30.11269723000001,10.783636513666666,1.52315964935,1.4930645181500004,48.826602525,5.257127682499998,0,1,0,0,0,0,0,0,0,0,0,0,5.615648333333334,6.849293333333333,7.758974999999999
109,80.05351468,43.917348992,3.8402067306,8.324815984599999,1.5371579496,24.182205968,6.235183738399999,2.9072026402000004,4.962168184599999,48.00033594600001,-2.4613906586,0,1,0,0,0,0,0,0,0,0,0,0,5.576442,6.788303999999999,7.860048000000001
110,64.98568863333333,17.760574185,4.343796744,11.087630941666667,2.5890111038333337,11.114783823333333,10.479965292333333,3.0510550831666663,2.8452144485,46.80802334333333,-1.552009385,0,1,0,0,0,0,0,0,0,0,0,0,5.671904999999999,6.893353333333334,7.808829999999999
112,142.19708621666666,19.913632496666672,6.738466653000001,3.2369332741666663,1.5339568929166667,30.68647933833333,20.49512470333333,4.2838465585000005,1.5956763775,48.256556755,0.13631600598333335,0,1,0,0,0,0,0,0,0,0,0,0,5.29645,6.5640566666666675,7.846828333333334
113,139.56021297777778,15.608903208888886,9.496492539666669,8.967002527444444,1.989987488333333,71.43588319555555,16.143042230000002,5.63313546011111,5.2526128796666685,49.98509473777778,3.346960578222222,0,1,0,0,0,0,0,0,0,0,0,0,5.722631111111111,7.071632222222222,8.193648888888893
114,248.82137295000004,17.881329948333335,4.755035561333333,3.5727359353333337,2.2366010265000003,5.149205359500001,4.187761088333333,2.0793005546666667,0.6744364211666666,45.20921701166667,4.857804253,0,1,0,0,0,0,0,0,0,0,0,0,6.5016333333333325,7.626643333333334,8.703510000000001
115,80.11488837513512,56.23010353432434,25.69211635891892,11.638589240081085,46.02894346729732,2.598698598367568,3.5032302209999995,2.802766567432432,1.851062099391892,57.12320362432433,-4.873930766756756,0,0,0,0,0,0,0,1,0,0,0,0,6.850061891891893,7.954134054054053,9.58480027027027
116,157.4087559066666,28.55027516633333,4.017079498833334,7.005150913366668,17.50569737033333,1.9487101489866672,18.90231311333333,17.61506803433333,16.40492148266667,41.30438936133334,-0.6925916090733336,0,0,0,0,0,0,0,0,0,1,0,0,6.465532666666667,7.164821333333335,8.153438666666666
117,11.965284853749996,12.87362377125,3.0727053759375007,1.6556855297312498,1.649239321475,11.934445776875002,13.0883926275,3.31598558125,5.908768323750001,36.476469458125,36.206836335625,0,0,0,0,0,0,0,0,0,0,0,1,5.666960625,6.07028,6.081055625000001
118,65.91033066111112,16.661178630000002,6.226464154555554,2.839428070888889,5.011582993999999,11.65443679222222,13.921804642222224,2.6524146122222216,1.3176981964333332,40.558343648888886,37.34934644555555,0,0,0,0,0,0,0,0,0,0,0,1,6.6904699999999995,7.051876666666666,7.453057777777778
119,35.11895333611111,26.172639285277782,7.071682752638888,1.8712814911333333,8.142455248027778,20.86897939722222,11.148862342305558,0.8790721701694444,1.1647279766444436,38.917337829999994,27.189784035555558,0,0,0,0,0,0,0,0,0,0,0,1,8.4484525,9.282856111111109,9.912568333333333
120,151.104100375,8.58616470075,3.9575793748750003,7.6039687037500014,2.366441831625,27.11051718,27.50703976375,6.9193630481250015,9.55326069125,46.0859124075,-0.6544754848875001,0,1,0,0,0,0,0,0,0,0,0,0,5.559772500000001,6.76357625,7.66538375
121,345.72304268000005,21.149305725999998,5.555208820799999,2.5188784486,1.24984881276,44.512169404000005,14.606709597999997,0.9049388162600001,1.3756040569999999,49.270362311999996,6.660848523,0,1,0,0,0,0,0,0,0,0,0,0,5.32354,6.52696,7.466744
125,387.4640541071429,13.24855415607143,4.8425789526428575,3.2347232459285715,1.958266852928572,10.308155179071424,22.143768143571428,2.369333122642857,1.6741898426214286,48.10631771928572,5.319944041214285,0,1,0,0,0,0,0,0,0,0,0,0,5.380656428571429,6.524575714285715,7.387487857142857
126,122.05097746820508,19.7281695568718,6.092701856216409,5.860242130702561,3.2676980017384616,31.575808650820523,12.282652040000006,2.2900696008738475,2.766350256529232,40.997252161538476,15.339097370923072,0,0,0,1,0,0,0,0,0,0,0,0,3.5142109230769263,3.8816387692307717,4.243195333333332
127,103.54360568,14.898913582,0.8524298589400001,1.22437293244,2.0275042796,6.5672349486,7.459295621200002,3.479577073,3.3356079236,55.728443254,-4.063242099800001,0,0,0,0,0,0,0,1,0,0,0,0,7.047605999999999,8.291408,9.702792
128,27.55679883333334,102.4779548,4.280634680133333,3.1197499090666665,5.7616782766000005,28.208751877999998,5.895285331866666,2.0369478275999997,4.3433104118,-33.62290068533333,149.2009826133333,1,0,0,0,0,0,0,0,0,0,0,0,6.860496,7.762312666666667,8.639304
129,30.58567363222223,69.63076572555555,1.2842885836444442,13.393129846666666,5.8881199010000005,27.056675967777768,49.559995361111106,2.5601848842222217,1.4211278252444446,-36.54163684,149.13807035555556,1,0,0,0,0,0,0,0,0,0,0,0,6.057321111111111,7.013721111111112,7.874647777777778
130,32.517030585818176,75.24592974872725,3.6348626409818174,20.095418524363645,6.158609869036362,24.749816240909094,49.32661344945453,2.0326797991509085,2.419047896158182,-36.603565316545456,149.0948107581818,1,0,0,0,0,0,0,0,0,0,0,0,6.221314181818181,7.173356909090908,7.925233454545452
131,176.9046705,18.9953834925,6.95362735025,15.645521382500002,1.4088086709999998,4.0590317992500005,22.42526864,8.502038739,17.906789760000006,48.34020351,1.68096250925,0,1,0,0,0,0,0,0,0,0,0,0,5.65495,6.964460000000001,8.0472225
133,210.88662603999995,18.739137322,4.5845549994,14.326140868,3.0138544113999997,6.074355564199999,15.817677662000001,8.232987859800001,8.114652253200001,47.887410402,1.504320865,0,1,0,0,0,0,0,0,0,0,0,0,5.44273,6.69958,7.746580000000001
134,438.02507918,12.213211342000001,6.534199328,2.7828289266,3.0111937660000003,36.361278461,12.751294256,8.7819017767,1.6043395958000002,48.357384364000005,7.069525585499999,0,1,0,0,0,0,0,0,0,0,0,0,5.592005,6.645091000000002,7.598859
135,237.01596393636365,14.384479055454545,9.889462205727273,2.8858298469090906,7.621263507363638,17.502405379999995,3.409163151181819,5.953306578727273,3.8219604693636366,43.4273173,2.235268376090909,0,1,0,0,0,0,0,0,0,0,0,0,7.085603636363635,8.46693818181818,9.362058181818183
136,180.0478257,22.28011087333333,9.144155173333333,19.240012393333334,1.5319649419999999,2.8755894596666667,23.13419200333333,6.365631069,24.19491281,48.28671983666667,1.6509056926666668,0,1,0,0,0,0,0,0,0,0,0,0,5.594533333333334,6.898996666666666,8.00319
137,114.49590675,28.73198053666667,6.528264071666666,3.9579888251666655,2.439543070333333,24.78370710833333,11.101330588333333,2.5269042346666666,0.9051102526,50.35972758666667,1.9281256831666669,0,1,0,0,0,0,0,0,0,0,0,0,5.82235,7.034413333333332,8.113918333333332
138,164.80137717272729,25.37377406454545,1.185023464709091,3.0567082808999997,1.1712378536727273,58.29458878636364,5.311949083454545,4.056049805090908,3.287162555,49.72246072363637,2.7374758089090907,0,1,0,0,0,0,0,0,0,0,0,0,5.5777209090909095,6.934318181818182,8.068408181818182
139,98.91871591153848,9.643677956076923,4.266425152076922,7.6329235392307675,3.2361268909230767,1.426690041253846,4.766803081615383,5.9535062991538465,10.293090188153846,36.68668284923077,-6.228845619846154,0,0,0,0,0,0,0,0,0,1,0,0,4.645426153846153,5.369960000000002,5.936343076923077
141,91.65073916864864,11.083546115324328,5.221873298567568,6.7437064823783786,4.305890277675674,21.224515105675675,19.908907214864865,1.2056287574162163,1.396262485994595,40.3930277245946,8.804033114378381,0,0,0,1,0,0,0,0,0,0,0,0,3.4315091891891885,3.8629329729729727,4.266832432432431
142,166.27792598999997,11.075403751,4.76798615415,8.3154308937,7.8143126914,4.889409411299999,13.477630350999998,1.0580379613850002,9.750054111399999,41.8675163665,-1.6122589109999996,0,0,0,0,0,0,0,0,0,1,0,0,7.295811499999999,8.084174,8.902175999999999
143,19.767174402941173,24.684893054117648,5.896646567882353,1.9593665197058825,6.7643515843529425,7.870774865529412,6.984184334823529,2.3005620245941176,8.252082408294116,37.216023364117646,-8.792062685823531,0,0,0,0,0,0,1,0,0,0,0,0,6.003625294117647,6.63881588235294,6.9948217647058835
144,150.82171794680858,10.999432277510635,10.329915707510636,18.789338879331922,23.588503046531915,35.94364427936171,22.34244887831915,19.422200720127663,29.33714081148936,41.46328727510637,-6.962585734170212,0,0,0,0,0,0,0,0,0,1,0,0,6.1513429787234015,6.869962553191487,7.367697872340425
145,116.64904492653059,7.297534029163266,6.328380429857145,1.1915324265714289,4.730725569938777,2.992332413367348,10.659327419979592,1.4590509140693877,1.0486938747987755,40.91846696755102,9.014202701285717,0,0,0,1,0,0,0,0,0,0,0,0,3.0354302040816328,3.488564897959183,3.836171020408164
146,145.03211563333332,21.256244041111113,4.4118523155555565,7.561643904444443,1.7831396868888891,25.65908833333333,12.530564205555557,1.9765958673333337,3.886196508444444,49.84675119666666,2.0368922526666657,0,1,0,0,0,0,0,0,0,0,0,0,5.7570033333333335,7.056781111111111,8.237156666666667
147,37.17062915125,17.453503721249998,2.3960686461250003,0.7784462819250001,0.5815090523875001,10.84238898175,0.68624744205,8.71212951625,0.676420904525,46.95349775250001,-2.0461664652500002,0,1,0,0,0,0,0,0,0,0,0,0,6.5124525,7.27595,7.78218625
148,344.7844885416667,13.6172668575,5.824038952416668,2.9823695320833337,1.5604995336666665,33.652793924166666,19.009818070833333,1.693261650125,1.1800137353833335,49.17784610333333,6.5207409473333335,0,1,0,0,0,0,0,0,0,0,0,0,5.427441666666668,6.647735833333333,7.5702675
149,132.91242628,37.459454118000004,4.751709925,4.3276590248,5.3351230224,36.455550394,10.78066671,1.2750518385399998,0.6679218415399999,48.455026503999996,-3.2502292806,0,1,0,0,0,0,0,0,0,0,0,0,5.604258,6.930560000000001,7.908893999999999
150,345.86974564,26.679671401999997,7.682030450400001,0.7107075658800001,6.0640813448,55.288942328000005,14.430573546,3.512857662800001,0.52894635594,46.400609833999994,2.185050684000001,0,1,0,0,0,0,0,0,0,0,0,0,5.574242,6.732410000000001,7.711276
152,68.07017933527779,21.316147277500004,8.951257924388887,4.9084941436388885,8.563526698111112,2.6016920143611117,4.293666107833334,2.288249984111111,4.671787955333333,56.27199969416667,-4.065780563722223,0,0,0,0,0,0,0,1,0,0,0,0,5.645193333333334,6.9481994444444455,8.460345833333335
153,102.3062412375,30.79173568625,1.6308505909999995,3.9051197447500003,8.254623013,28.59349258125,6.07548431775,7.68395344875,29.80747354,39.9076151175,-8.045622517249999,0,0,0,0,0,0,1,0,0,0,0,0,6.42189,7.19710375,7.61101
154,5.86621893,321.624469,4.827816758,5.270836475,96.25863804,1.0561629890000002,0.9701205144,1.805249981,5.408099113,-34.39889439,119.3917633,1,0,0,0,0,0,0,0,0,0,0,0,6.40981,7.231560000000001,8.22909
155,160.21300309999995,26.991579756,2.8840420883,18.403719289,1.5843854033000002,32.681144441,14.693099878000002,3.6477116408,11.677014695999999,49.65548484599999,2.2941233208000003,0,1,0,0,0,0,0,0,0,0,0,0,5.764722999999999,7.059220999999999,8.235363999999999
156,90.67872506164184,31.66440229940298,5.414474835567162,2.7909796304686583,5.785781882895522,3.320874153328358,11.582773611731335,1.3366411227776125,2.8007963690104467,40.66029763716417,9.245648157955225,0,0,0,1,0,0,0,0,0,0,0,0,3.061910746268657,3.4904026865671627,3.8108376119403
157,119.75688636,13.894552894,2.4856185886,1.6759980554000002,1.4702468063999998,26.296126574000002,3.4531683238,1.35857638296,1.1002734194,50.00975960200001,1.5761980355999998,0,1,0,0,0,0,0,0,0,0,0,0,5.8639019999999995,7.046051999999999,8.131856000000003
158,247.75781135,35.045613442000004,5.209285236,1.8836594424,16.646022977,10.43346884,27.223590305,3.8575905516000004,0.85476424111,41.188800581,-2.4813052040000003,0,0,0,0,0,0,0,0,0,1,0,0,5.715721,6.678019000000001,7.401167999999999
159,105.7466033958333,6.976888084916668,3.5797145266666663,1.058180172525,6.942594278041668,6.719236511916669,19.749165561250006,1.0513313780704163,0.8193712078875001,42.528712855833334,-3.4041492557083326,0,0,0,0,0,0,0,0,0,1,0,0,5.836285833333332,6.671736666666668,7.523150000000001
160,30.616236381176467,9.107968465058823,2.9750858537058824,0.9618043837588236,3.6567255132941177,18.596775341764697,3.827815432941176,0.9837338596235295,4.980790305,40.38648246,26.58147417176471,0,0,0,0,0,0,0,0,0,0,0,1,7.101997058823527,7.832190000000002,8.550130588235293
161,40.531719626964275,35.716577964107145,1.9495152490982144,2.8404164361107145,10.958957670642855,2.3990776436428574,0.962328866944286,2.0016950047499997,35.05077236642857,18.529365010178573,120.65489516607146,0,0,0,0,0,1,0,0,0,0,0,0,8.439430178571433,9.403684464285714,10.194725357142858
162,71.2443998725,3.2502499242500003,1.004158164025,1.6730446467500002,1.08632390675,4.6454093389999995,4.2936416932500014,1.152880228125,0.83295341485,56.0304260425,-3.8670376645,0,0,0,0,0,0,0,1,0,0,0,0,5.4704625,6.815122499999998,8.400557500000001
163,39.26450148363636,12.645161087272728,5.690522665727272,5.195213054636364,2.1416775768181817,2.5358596730909087,6.910621816181817,7.2590246640909095,4.922097736909089,38.02453107000001,12.68553826,0,0,0,1,0,0,0,0,0,0,0,0,2.847588181818182,3.3133036363636355,3.648960909090909
164,139.78184915,15.734064338333333,9.067610240333332,2.3658796125,1.9682963018333333,79.51430895499998,21.4645821,3.345108596333333,1.5638552105,50.02037443666666,3.5381428156666668,0,1,0,0,0,0,0,0,0,0,0,0,5.520656666666667,6.8271783333333325,7.952646666666666
165,283.3746941513514,6.358958560891893,2.0988165061891886,2.0109061257567573,3.3716873757837837,27.65566198702703,2.3391527052432433,0.7561502153,0.8433311587756754,43.449567905405424,-7.803386437810812,0,0,0,0,0,0,0,0,0,1,0,0,7.166964594594597,7.92589945945946,8.776894054054054
166,55.763902675,21.738430818571423,8.96099328467857,0.9427386248178572,3.1119824570357144,25.099151105000004,11.900180741178572,0.7644748077214285,21.534659865357142,40.995627127500015,-7.981013556500001,0,0,0,0,0,0,1,0,0,0,0,0,6.146841071428571,6.988243571428572,7.596335714285716
167,197.4984894375,22.578685407500004,2.8112831273750003,21.96061107,1.6060084946250002,9.206675670249998,13.20795918,10.26081744625,21.72698295,48.22063698375001,1.8972831020000005,0,1,0,0,0,0,0,0,0,0,0,0,5.561146249999998,6.8887174999999985,7.97411625
168,235.3994713666667,24.917801373333337,3.659437259666667,9.451772493833332,2.710380982833333,10.000059022,25.252589808333337,1.30305289645,1.3544877796,49.31837801333334,4.367791909166667,0,1,0,0,0,0,0,0,0,0,0,0,5.45328,6.700631666666666,7.7226833333333325
169,248.87429205000004,60.09795564769232,8.886942867923079,0.6380388954349999,10.010131149038463,37.77615458461538,3.558792241538462,1.2142142144423078,0.6426731705703848,43.34633191538462,-6.888467478884615,0,0,0,0,0,0,0,0,0,1,0,0,7.816220769230772,8.230021923076926,8.887644615384612
170,303.8356923266667,34.74232989466666,3.841103029000001,1.0866459370200001,9.639668103733332,2.1215871020666666,34.43987811866667,1.4276711437533334,1.9561409586466667,40.60859486266667,-5.076471281133334,0,0,0,0,0,0,0,0,0,1,0,0,6.645669999999999,7.192190666666666,7.5705566666666675
171,129.11114836190478,12.578004340476193,7.179582279936508,2.0421479379206358,2.8010292187142873,12.280989912698413,23.01851668333333,5.270724391777779,2.024428042606349,42.24698960555555,-2.2563808946507944,0,0,0,0,0,0,0,0,0,1,0,0,7.6306326984126995,8.03300396825397,8.206983015873014
172,61.05058534,11.73143562,8.889090747900003,5.6291372175,6.543950808099997,15.579402562000002,8.140761330200004,7.2541780901,1.2451169870899998,37.873285672,13.67282296,0,0,0,1,0,0,0,0,0,0,0,0,2.991326,3.566356,4.086658
173,99.51275834533331,110.69122159333334,3.8734136517333337,3.4322174234666663,1.24317062162,3.498908083566666,3.0238481522333336,3.5017440955666665,2.5834789614,39.21035214833333,8.973043298433334,0,0,0,1,0,0,0,0,0,0,0,0,3.2939673333333324,3.795170333333333,4.1683769999999996
174,107.2880251,44.042600715714286,4.091185599,1.1573778933428571,5.063193414857143,2.7989551851428565,30.51651486,2.649344472142857,1.3535777915857143,57.41100507714286,-2.7279477897142863,0,0,0,0,0,0,0,1,0,0,0,0,6.689115714285713,7.971222857142856,9.36023142857143
175,155.72842135,24.06631355833333,4.140463138666667,6.297436457000001,1.7260466881666667,58.967367053333334,10.627264928833334,2.9423787278333333,8.813758392666667,49.810101915,2.6232404401666667,0,1,0,0,0,0,0,0,0,0,0,0,5.687781666666668,7.021361666666667,8.141386666666667
176,45.24852018727274,61.40791256363636,2.913277818,3.3266984941818185,5.322863023636363,21.73053478363636,18.557899356363638,0.7588253430090909,0.7359794115627273,39.29260270090909,-9.021721857272725,0,0,0,0,0,0,1,0,0,0,0,0,6.473446363636364,7.166803636363637,7.410500909090907
177,164.07225552222226,57.83591887666666,8.890772942888889,0.593789212588889,3.413764118888889,10.167596052,26.743986935555554,4.743708095888889,1.4924468757,39.628287416666666,-1.8286670809999999,0,0,0,0,0,0,0,0,0,1,0,0,5.075772222222223,5.951180000000001,6.767575555555557
178,65.82813809416668,7.162124252041668,3.5802163812499987,2.7005833895416673,6.9542674546250005,8.017900767083333,7.578762088624997,4.55361283525,2.0235280305,37.582826775,13.124838964583333,0,0,0,1,0,0,0,0,0,0,0,0,2.8042912500000003,3.2115520833333333,3.5522387500000003
179,84.7351596835,28.1589697455,1.8347219785,4.253304472150002,4.2539796395,9.79305584285,21.954811481499995,4.3895663739,3.71920352585,37.800304001,13.9316711815,0,0,0,1,0,0,0,0,0,0,0,0,3.5708975,4.2181489999999995,4.641129999999999
180,85.0024325524138,17.492252017931033,8.555897301620691,1.6290133070689656,9.195439872,6.475338414344829,6.396466108137932,0.7458980755137931,8.130571773344826,42.61972098275863,-1.5138100912413797,0,0,0,0,0,0,0,0,0,1,0,0,7.163161379310347,8.01623793103448,8.892287586206896
182,42.248364792,19.484607411999995,3.2725066048,0.70689609412,3.0936730174000004,25.536945178000003,2.8439193156,1.4827036686000001,0.9304475189799999,49.316645158,0.5645104696000001,0,1,0,0,0,0,0,0,0,0,0,0,5.680804,6.908773999999998,8.120826
183,52.349702613333314,26.003655477916666,9.130893438125,6.114204548458332,1.4017692110166664,31.935048002916673,12.3507798375,4.359098105708333,1.1054905912874995,37.81915167,13.482704525833332,0,0,0,1,0,0,0,0,0,0,0,0,3.768178750000001,4.315429166666666,4.694035416666668
184,86.99271294285712,24.16914898,3.401152227285714,3.077649561857143,0.9781098230285714,3.3690909277142858,8.396502297428572,0.6746887844571428,1.6427479609999998,40.57374136714286,16.07250219,0,0,0,1,0,0,0,0,0,0,0,0,2.4901685714285717,2.8349671428571424,3.0997757142857147
185,294.9881649705883,36.63765670764706,4.826186573323528,1.0550877413500002,3.4656770251176465,26.134364105,10.090617326529411,2.2469379634176474,1.2596421294911762,43.58349958588236,-7.460730976441178,0,0,0,0,0,0,0,0,0,1,0,0,6.970560294117647,7.7323785294117675,8.519681470588235
